row_id,job_position_title,resume_text,job_description
380,Accountant,"CORPORATE ACCOUNTANT         Summary     I am a highly motivated, hardworking College Graduate with hands on experiences in daily accounting practices looking to obtain a position with a company where I can utilize my analytical abilities and professional skills acquired through academic preparation and work experience. I am an accounting professional recognized for my self-starting abilities and skilled in regulatory reporting,accounting operations and tax accounting. I am matriculate, results-oriented and solution-focused individual with great motivational and leadership qualities that work extremely well under pressure in a team setting as well as on my own. Areas of personal strengths include but are not limited to:       Highlights          Organizational Skills  Communication Skills  Time Mgmt. Skills  Great Motivator  Analytical Abilities  Reliable  Delegation of Duties  Multitasking Abilities  Work Ethics  Problem Solver  Prioritizing Ability  Self Starter  Punctual  SAP   Microsoft Great Plains  QuickBooks  Microsoft Outlook Familiarity  Microsoft Access Knowledge      Analytical reasoning  Financial statement analysis  Strength in regulatory reporting  Compliance testing knowledge  Understands foreign tax reporting  Budget forecasting expertise  Account reconciliation expert  Complex problem solving  Strong organizational skills  SEC and call reporting proficiency  General ledger accounting  Superior research skills  Flexible team player  Advanced computer proficiency   In depth familiarity with Microsoft Excel  Microsoft Word Proficiency  Microsoft Power Point   Microsoft Publisher Knowledge            Experience      Company Name    City  ,   State    Corporate Accountant    04/2013         Prepare accurate and timely financial statements and supporting financial information.   Prepare daily journal entries and general ledger account reconciliations.   Prepare and analyze monthly/quarterly/annual financial statements and management reports accurately and [...]","vita healthcare group is a leading name in the skilled nursing world providing world class nursing care to the community for over a decade

we are seeking a dedicated accountant to assist in the operating of our facilities

if you are looking for an incredible office environment paid training and incredible room for growth this may be the position for you

the accountant is a key team member responsible for providing accounting and guidance to community management as it relates to the overall activities and programs of the community

accountant responsibilities
 provide accounting support and training to communities
 assist and support community executive directors and office managers
 prepare journal entries maintain accounts and facilitate monthly financial calls
 accounts payable and receivable account reconciliation and filing
 process and maintain community payrolls in compliance with company policies and state regulations

accountant qualifications
 prior accounting or bookkeeping experience
 associate or bachelors degree preferred or at least  years accounting experience
 ability to communicate effectively and concisely by both written and oral means with communities associates and vendors
 proficiency in accounting software and tools such as yardi quickbooks and microsoft excel
 organized able to prioritize and work as part of a team in an informal environment

accountant benefits
 competitive wages
 health insurance for those eligible
 voluntary benefits disability a [...]"
381,Medical Receptionist,"BUSINESS OFFICE MANAGER       Professional Summary    To obtain a full time position in Healthcare Environment where my 16 years of experience in the area of healthcare field, Customer Relations, Claims, Coding, Billing, Human Resources and Employee Management will be an asset.      Licenses    Bachelor's of Science in Health Administration ,  Certified Medical Billing Specialist   Health Information Management Certificate   Certificate in Electronic Medical Records   Medical Office Admin Certificate        Skill Highlights          Microsoft Word and Excell,   Medisoft Billing Software, CAD, ARCommand -Billing Software   Medicare/Medical and all other Insurance/Private Billing.   Advanced knowledge in HMO and Managed Care,   Computer literate, quick and easy learning skills,   Able to work under pressure.  Excellent Organization Skills,   Team Leader.
  High Typing Skills minimum of 70 + wpm..   Excellent Communication, Spelling, and Writing Skills  High skills in business management and knowledge of supervising employees.       Maintains strict confidentiality  Knowledge of HMOs, Medicare and Medi-Cal  Extensive anatomy/physiology knowledge  Medical Manager Software  Managed care contract knowledge  Electronic Medical Record (EMR) software  ICD-9 coding  Neurology billing expertise  Certified coding instructor  CPT and HCPCS coding  Internal medicine billing  HIPAA compliance  Medical billing software  Strong planning skills  Strong work ethic  Team player with positive attitude  Deadline-driven  Good written communication  Exercises good judgment            Professional Experience     January 2009   to   Current     Company Name   City  ,   State     Business Office Manager        Employee Management   New hire training   Hiring/ Termination   Verbal and Written Notices   Writing and implementing department Policies   Management of Employee task assignments/follow-ups   Customer Service for Patient Accounts   Management Medicare and Medi-Cal, Insurance Appeals an [...]","job description
we are currently searching for multiple medical assistants for two locations here in the jacksonville area to start asap
this position is fulltime with benefits including medical dental vision life disability insurance and a  retirement plan
essential duties and responsibilities
work closely with orthopedic physicians and physician assistants to coordinate the care and needs of patientsassist with clerical duties such as completing forms and chartingcheck physician schedules and prepare charts for needed test resultsorganize patient flow to keep physician on scheduleassist patients to exam room collect patient history and conduct screening per physician guidelinesrecord patients medical history vital statistics or information such as test results in medical recordsanswer patient phone calls and give instructions at the direction of the physiciandocument phone calls and prescription refillsmaintain clean exam rooms and instruments following infection control guidelinesfollow biohazardous waste standardsrestock exam rooms and maintain medical suppliesfollow universal precautions when assisting with patient caremaintain strictest confidentiality and adhere to all hipaa guidelinesregulationsclerical and computer duties are required to complete forms and chartingposition requirements
valid medical assistant certification aama or fl cna licensevalid cpr certificationhigh school diploma or ged requiredminimum  years medical assistant experienceorthopaedic experience [...]"
382,Sales Associate,"CONSULTANT           Accomplishments      Worked with Teach for India in conducting regular classes for under-privileged children as part of the CSR program at OSC Services.  Student Co-ordinator of the ILS Free Legal Aid Society for the years 2010-2012.        Experience      Consultant   04/2013       Company Name      Asset Finance - Drafting legal documentation necessary for cross-border aircraft financing and leasing transactions, with particular emphasis on clients based in the Asia Pacific region involving major global financial institutions, operating lessors and investment funds.  My experience includes acting for clients on commercial financings, operating leasing, aircraft sales, asset backed securitization and portfolio sales and financings.  Co-lead the Cape Town transactions support team comprising of 6 India qualified lawyers including transaction management, team management and providing subject matter expertise.          Senior Executive Compliance   01/2012   to   03/2012     Company Name      Acting as in-house counsel and preparing legal letters and notices and drafting and vetting service agreements, non-disclosure agreements, digital marketing partners engagement agreements, broker agreements, intermediary agreements, procurement agreements, employment contracts, licensing agreements etc.  Extending opinion and advises on host of operational, regulatory and legal issues concerning business operations.  Also responsible for preparing agendas for board meetings, preparing analysis reports, departmental summaries, performance summary of the company and drafting other communications as required by the management of the company.  Managing correspondence with the regulatory authority: drafting replies to show cause notices, maintaining record of communications, managing response and submissions to insurance regulators circulars and notifications.  16 May -14 June 2011	LAKSHMIKUMARAN & SRIDHARAN, Mumbai Legal research on Finance Act viz.  Importation [...]","company overview dollar general corporation has been delivering value to shoppers for more than  years
 dollar general helps shoppers save time
 by offering products that are frequently used and replenished such as food snacks health and beauty aids cleaning supplies basic apparel housewares and seasonal items at everyday low prices in convenient neighborhood locations
 dollar general operates more than  stores in  states and were still growing
 learn more about dollar general at 
 dollargeneralcom job details general summary act as the point of contact for customers
 assist in setting and maintaining planograms and programs
 stock merchandise adequately
 perform other duties as necessary to maximize profitability customer satisfaction and teamwork while protecting company assets
 duties and essential job functions unload trucks
 follow company work processes to receive open and unpack cartons and totes store merchandise in stock room or move directly to sales floor
 build merchandise displays
 stock merchandise rotate and face merchandise on shelves
 restock recovered merchandise
 assist customers by locating merchandise
 bail cardboard and take out trash dust and mop store floors clean restroom and stockroom
 comply with company policies and procedures
 operate cash register and flatbed scanner to itemize and total customers purchase bag merchandise
 collect payment from customer and make change
 assist with ordering merchandise using handheld scanners as needed
 clean fron [...]"
383,CDL-A Truck Driver - $5K Sign On Bonus,"JEWELRY DESIGNER AND OWNER       Summary     Skillful and dedicated Executive Assistant with extensive experience in the coordination, planning and support of daily operational and administrative functions in a highly confidential environment.       Highlights          Microsoft Office proficiency  Proper phone etiquette  Time management  Flexible  Professional and mature  Strong problem solver  Works well under pressure      Social media knowledge  Database management  Customer service-oriented  Meeting planning  Travel administration  Legal administrative support  Self-starter            Experience       Current     Company Name   City  ,   State     Jewelry Designer and Owner        Hand crafted beaded and one-of-a-kind clay jewelry creations.  Store presence on Etsy.com.  Business is promoted throughout various social media outlets.  My objective is be involved in local arts and crafts shows.         September 2013   to   April 2015     Company Name   City  ,   State     Logistics Service Representative        Safely transported lab specimens, medical records, pharmaceuticals, x-rays, hospital supplies, interoffice mail, and related material.  Operated a hand-held scanning device to accurately track items through the transportation cycle.  Strictly observed operating policies, procedures and service schedules.  Demonstrated safe and courteous driving behavior.  Presented a professional image to clients and the public through appearance and interaction.  Conducted pre/post trip vehicle inspections and maintained a clean, neat, and orderly vehicle.  Provided highest level of customer service.         April 2009   to   August 2013     Company Name   City  ,   State     Courier/Driver        PRIME INC: Over the road team truck driver; refrigerated division transporting goods throughout the US and Canada Courier of expedited small package delivery throughout Ohio and surrounding states.  EXPRESS-1: Over the road team truck driver; box truck division transporting good [...]","hiring cdl a company drivers in ohio
starting at  average yearly pay
truck driver benefits
average    per year
average    per week
   sign on bonus varies by location
regional semi local and local routes available
monday  friday schedule
different dedicated runs varies by location
newer trucks with no slip seating
quarterly safety bonus
paid holidays
comprehensive benefits package
truck driver requirements
class a commercial drivers license cdla
 months of tt experience in the last  yrs or  years experience in the last  yrs
 yrs of age
eeoaaamfvetsdisabled

about cardinal logistics

cardinal logistics operates one of the largest most diverse dedicated fleets in the us our logistics experts work with clients to improve transportation network visibility increase fleet utilization drive efficiency and reduce cost by developing and implementing customized transportation solutions that best fit their needs

call a recruiter"
384,Banking Center Supervisor,"TEST ENGINEERING       Profile    I am seeking the challenging position with a technology company that will allow me to apply and enhance my skills of being Test Engineer to their fullest potential. Possessing over 10 years of experience in the electronics manufacturing and test engineering environment can bring high level of responsibility and technical role in your company. In addition, I am eager to contribute my creativity and hard work towards the success of your company and to the growth of the fast developing field.      Areas of Expertise          Digital/Analog and RF Circuits Design Techniques and Troubleshooting, used Agilent E5061B-3L5 LF-RF Network Analyzer for troubleshooting  Proficient with circuit board and microscope soldering skills and rework  Interpret in reading schematic diagram for AC/DC circuits  View Expert CAD Design software operating experience  TEXMAC Flying probe 9000 series program experience  Agilent 83480A Digital Communication Analyzer operating experience  Employment Hands on Computer Skills  Python Scripting for test automation  Solaris 10 OS, Linux Mandrake and Red Hat OS Configuration  SQL Server Configuration  UNIX Script & Shell Programming  Networking Essentials  Networking Cabling Cat5e, Cat6 and Fiber Optic  TCP/IP and OSI Layers Knowledge  Windows XP Pro-Win 7 Mac OS X Leopard  PC Hardware Installation PC Troubleshooting  PC Software Installation Routers and Switches  Cable Modems Experience  Network Subnetting, routing and addressing              Professional Experience      Test Engineering     Feb 2006   to   Current      Company Name   －   City  ,   State     Perform component debugging on the complex android mobile technology products with Android Debug commands.  Bring up ongoing reliability lab for the android device compliance testing that includes tumble test, drop test, button cycling test, thermal testing and humidity environment testing.  Troubleshoot and perform final root cause failure analysis on the compon [...]","how would you like to join a successful and growing multibillion dollar bank with branches in new jersey and eastern pennsylvania provident bank is looking for a talented banking center supervisor to work in our clifton new jersey branch to promote our commitment to providing exceptional customer service

qualified candidate must possess excellent sales customer service and people skills prior retail experience preferred

with your commitment in the banking center supervisor role provident bank can help you advance in your career and climb the ladder of success

position summary

the banking center supervisor provides exceptional customer sales and service while attending to customers needs the bcs creates and fosters a cohesive team and promotes a positive work environment while overseeing the bank associates who perform both routine financial transactions andor customer service functions the bcs may cover multiple branches within the region they will assist tellers with more complex tasks and schedules the work flow and demonstrate sound judgment and accountability with operational standards they will provide leadership conflict resolution process improvement and communication to the bank associates responsible for performing audit functions participates in daily branch opening and closing procedures and required to perform operational tasks coaching and performance management in the absence of the banking center manager the bcs will be responsible for the overall branch ma [...]"
385,Test position,"Summary    Sous Chef, Lead Cook and Supervisor with 4 years experience in high-pressure culinary environments. Skilled in preparing large volumes of food quickly and efficiently. Seeking to use culinary skills and expertise to prepare a special variety of dishes in a professional, rewarding environment.      Highlights          Food Cost   ServSafe certified    Bilingual  Rational Degree    Inventory management familiarity    Focus on portion and cost control      Sous vide technique  Strong butchery skills  Food handlers card  Focused and disciplined  High volume production capability  Well-tuned palette            Accomplishments     Successfully managed a kitchen staff.            CHEF DE PARTIE         Experience      Company Name    City  ,   State    Chef de Partie    01/2016   to   Current       Reduced food costs by expertly estimating purchasing needs and buying through approved suppliers.  Consistently produced exceptional menu items that regularly garnered diners' praise.          Company Name    City  ,   State    Sous Chef   05/2015   to   01/2016       Provided courteous and informative customer service in an open kitchen format.   Expertly estimated staffing needs and adjusted hourly schedules in accordance with demand patterns, budget and local labor laws.            Company Name    City  ,   State    Chef de Partie   04/2014   to   05/2015      Expertly estimated staffing needs and adjusted hourly schedules in accordance with demand patterns, budget and local labor laws.          Company Name    City  ,   State    Lead Cook    07/2013   to   04/2014       Followed proper food handling methods and maintained correct temperature of all food products.      Established and maintained open, collaborative relationships with the kitchen team.             Education      GED  :  Culinary Arts   2012     Culinary Arts California  ,   City  ,   State  ,   USA    Culinary Arts        High School Diploma        City  ,   State  ,   USA            Languages    En [...]",this is a test
386,CNC Programmer,"ENGINEERING TEACHER       Professional Summary    To obtain a challenging position in the field of Engineering and to work within a team environment, where I can contribute my skills and experience to a client focused, dynamic organization.      Core Qualifications          Proficiency in  AutoCAD    Computer proficient      Microsoft Office    Autodesk Civil 3D    GIS    Construction cost estimating    HVAC Design    Autodesk Inventor Pro    Autodesk Revit                    Experience      Engineering Teacher   09/2014   to   Current     Company Name   City  ,   State       Update lesson plans each semester to stay relevant in the field of engineering and technology.  Utilize variety of teaching styles, such as group discussions, lectures and simulations to maximize student interest, participation, and comprehension.  Integrate creative learning strategies for students who are learning engineering design project presentations.  Provide students with hands-on CAD software activities and an overall concept of engineering and technology.  Assist in two robotic clubs for students who wish to excel in science, technology, engineering, and mathematics projects.  Attend a variety of ongoing professional development workshops centered on learning goals.  Sponsor in multiple seminar field trips for students who are interested in pursuing an engineering career path.          Civil CAD Supervisor   10/2013   to   09/2014     Company Name   City  ,   State       Provided hands on software training for each CAD drafter to utilize the latest version of Autodesk Civil 3D.  Supervised the CAD drafting department with design projects to ensure quality control and manage production.  Coordinated with professional engineers, surveyors, inspectors, consultants and construction managers concerning active projects.  Ensured all assign work to be completed in a timely manner and attended project management meetings to focus proactively on the scope or work for each project.          Adj [...]","cnc programmer

we are currently seeking a fulltime cnc programmer to join our team in our hawthorne ny  location in a salaried position

who we are
founded in  clarapath s mission is to transform the laboratory space and advance how hospitals provide laboratory care our company is strategically backed by one of the largest hospitals in the country as well as visionary pharmaceutical and academic leaders in collaboration with our partners we aim to improve patient care through our automated processing analysis and diagnostics technology

from our fully automated precision sectioning technology to worldclass imaging and analysis expertise our team is building a robotic system that will impact the future of digital pathology we offer challenging opportunities to join a uniquely innovative company that straddles the worlds of medical devices robotics industrial automation and technology
to learn more about us please visit us at

about the role
clarapath is looking for a solidcam programmer who can create programs for a axis cnc and a cnc lathe and who also has machine shop experience in a manufacturing environment the cnc programmer will produce parts in a production and rd setting and will collaborate with engineers for dfma and optimal machining designs

what you ll do
core duties and responsibilities include the following
 fully operate  axis cnc in the order of making parts
 operate any type and size of single spindle or multiple spindle on a variety of operations drilling r [...]"
387,Equity Research Biotech Associate,"HEALTH COACH            www.linkedin.com/in/caitlinmaska truefoodandwellness.com       Professional Summary     Driven and compassionate health and wellness professional with eight years of experience. Accountable, organized, and responsible with a strong focus in health education, clinical nutrition and exercise physiology.       Education and Training      Master of Science  ,   Applied Clinical Nutrition   2014     New York Chiropractic College   －   City  ,   State      Outstanding Academic Achievement, overall GPA 4.0        Master of Science  ,   Exercise Science   2008     State University of New York at Buffalo   －   City  ,   State      Outstanding Academic Achievement, overall GPA 3.87        Bachelor of Arts  ,   Biology   2004     State University of New York at Geneseo   －   City  ,   State            Professional Experience      Health Coach     Mar 2012   to   Current      Company Name   －   City  ,   State    - Provide health coaching to employees of multiple corporate clients (e.g., Procter & Gamble, The Hartford).  - Collaborate with participants using motivational interviewing and an evidence-based approach to develop a health goal and action plan geared towards behavior change.        Clinical Nutritionist and Exercise Physiologist, Owner     Aug 2011   to   Current      Company Name   －   City  ,   State    - Promote awareness of current health and wellness research, news and content through social media.  - Provide nutritional consultation and exercise prescriptions to clients.        Speaker/Health Educator     Jul 2011   to   Current      Company Name   －   City  ,   State    - Present health and wellness seminars.  - Perform biometric assessments (i.e., height, weight, BMI, body fat percentage) and review lab results (e.g., cholesterol and blood glucose).        Health Educator     Jun 2011   to   Feb 2012      Company Name   －   City  ,   State    - Assisted participants in developing health goals and behavior change.  - Collaborated with a [...]","research

morgan stanley investment research is uniquely committed to being an essential part of our clients investment process we strive to be the sellside research provider that best understands the buy side through relevant and timely conversations with leading investors we focus resources on riskreward essentials identifying the investor debates assessing the potential outcomes and uncovering the evidence our clients need to validate their investment decisions our equity analysts cover some  stocks our economists strategists and fixed income analysts cover all major regions and other asset classes around the globe

equity research

the equity research department is responsible for researching macroeconomic and microeconomic conditions along with company fundamentals it also collects and analyses financial information to make investment recommendations on stocks in specific sectors research analysts build financial models to explore alternative scenarios examine industries and communicate with companies and investors equity research team members discuss their analysis and investment recommendations in research notes a career in investment research at morgan stanley demands a commitment to excellence and a passion for the markets as well as the highest level of integrity

we are currently seeking an experienced biotech associates

primary responsibilities
 creation and maintenance of earnings valuation and industry models leveraging skills in accounting finance and economic [...]"
388,Customer Service Agent,"BUSINESS DEVELOPMENT COORDINATOR/EVENT COORDINATOR           Summary    Dynamic and creative Business Development Coordinator with a successful career in marketing,promotions,public relations,project and communications management.      Highlights          Event Management  Negotiation skills  Customer Targeting  Polyglot      Social Networking  Online Marketing Strategies   Teamwork  Problem Solver            Skills    Responsible and reliable,Highly motivated for career advancement,Able to deal in a mature manner with problem solving,Willing to learn and accept constructive criticism,Willing to help,Good attitude around others,Calm and focused,Good knowledge of social media,Able to use own initiative and work as part of a team,Excellent communication and organizational skills,Versed in all aspects of marketing campaigns from concept development to execution and launch,Skilled marketing professional focused on exceeding revenue goals,Builder of strategic partnership,New customer acquisition expert who emphasizes a mix online and offline marketing strategies.      Experience      Company Name     November 2013   to   Current     Business Development Coordinator/Event Coordinator   City  ,   State      Identify Customer care needs.Networking during events and established good and strong relations, in particular with the main  Businessassociations and Companies of the city.Screen potential Business deals by coordinating requirements,developing and negotiating contracts,integratingcontract requirement with business operations.Co-develop and implement strategic marketing.Identify specific opportunities to direct marketing efforts toward particular based practices areas and clients.Deal with the Chamber of Commerce and The Italian Consulate.Researching markets to identify opportunities for events.Leasing with clients to ascertain their precise event requirements.Producing detailed proposal for events.Agreeing to,and managing a budget.Identify professional and trade associ [...]","are you interested in working from home and making your own schedule have you been searching for the right moment to start a new sidegig or maybe even start a new career

look no further we have the right opportunity for you

we are searching for a remote customer service agent to help others by booking memorable and amazing vacations all from the comfort of your own home

as a remote customer service agent you will be responsible for creating or completing clients trip itineraries in addition you will be the main contact in the event any issues were to arise prior to or during travel

responsibilities
 communicate with customers via phone email and chat
 provide knowledgeable information regarding travel destinations culture weather
 work with variety of vendorssuppliers to meet clients needs
 update clients records as necessary

qualifications
 must be  years or older
 must be authorized to work in usa
 must be excited  willing to learn"
389,E-commerce Project Manager,"BUSINESS DEVELOPMENT MANAGER         Professional Summary     Seasoned business development professional seeking leadership position with increasing responsibility and room to contribute to company success. Accomplished Business Development Manager with innovative leadership style and expertise in brand positioning strategies. Outstanding sales, marketing, business development and account management talents with great influencing and communication strengths. Personable team player able to relate easily to people of all backgrounds with consultative, flexible approach. Strong record of accomplishment over 20 years in sales and marketing with a > $10M territory. High-achieving Business Development Manager offering 20-year track record of success improving sales and growing company customer base through effective program management, strategic planning and team leadership. 20 years of experience converting sales leads and effectively managing multiple territories. Highly skilled in forecasting, project management and strategic planning and top-notch communication abilities.       Skills          Key decision making  Marketing  Verbal and written communication  Strategic planning  Excellent at Networking  Relationship building and management      Conflict resolution  Goals and performance  New business development  Territory management  Account management and development  Product and service sales            Work History      Business Development Manager  ,     03/2014   to   10/2019     Company Name   –   City  ,   State      Accounts included Skyworks, Finisar, Broadcom, Macom, On Semi, Microchip, GCS, Northrop Grumman, NXP, Cypress  Grew territory from $200K/year to $3M/year  Organized trade shows - Semicon, CS Mantech  Devised SWOT analysis to create and execute business plan supporting achievement of established quotas  Capitalized on industry and marketplace trends to strategize solutions and enhance business operations  Established relationships with key decision- [...]","one rockwell is a rapidly growing ecommerce design strategy and technology firm with a portfolio of notable fashion beauty and lifestyle clients together we work to transform digital shopping experiences and establish a solid online brand identity for our clients we are seeking a project manager motivated to nurture their career and contribute to a growing and evolving agency this opportunity will allow you to build relationships with our highprofile clients as well as work in a highly collaborative team setting this role is focused on our growth and managed services offering for brands with preexisting sites you will report to the director of managed services and director of client services

responsibilities
 ownership of daytoday client communications and building of longterm relationships
 collaborate with the internal creative strategy business analyst and development teams
 understand project goals gather requirements participate in scoping and deliver estimates
 collaborate with resourcing manager to produce project timelines and delegate tasks
 monitor progress and provide financial tracking updates to manage client and internal expectations
 organize meetings and facilitate calls taking meeting notes and prioritizing tasks
 coordinate with thirdparty partners to define roles and responsibilities for project execution
 proactively participate in solutioning and troubleshooting
 participate in quality assurance testing
 produce statements of work and change orders
 iden [...]"
390,Real Estate Acquisitions Analyst / Sr. Analyst,"FINANCE SPECIALIST       Summary     Highly motivated and results-oriented professional with two years of experience in high-pressure finance and accounting environments. Innovative and adaptive thinker who constantly seeks to improve efficiencies and profitability       Highlights          Variance analysis  Financial modeling  Superior time management  Account reconciliation       Advanced Excel  Salesforce  Board Report preparation  10-Q and 10-K             Accomplishments       Reduced cost of processing payments in accounts payables by 95% from approximately $1.00 per check to $0.05 per payment   Team leader for new development process, Purchase Loan Accounting, and implementation of supporting SaaS, Evolv. Added $300,000 to monthly income, or approximately 43% of EBT.        Experience     09/2014   to   Current     Finance Specialist    Company Name   -   City  ,   State      Added detail-oriented, results-driven, and efficient mindset to Finance team of five.  Accounts payable, prepaid expenses, and fixed assets.  Acquisition of Riverside Bank in December 2014 that increased total assets from $550 million to $850 million.  Purchase Loan Accounting - M&A process that generated an additional 40% of monthly income:  On the job learning opportunity that greatly improved troubleshooting and problem solving skills.  Team leader in the implementation and use of software from Primatics Financial (Evolv).  Coordinated with consultants, Primatics Financial staff, and coworkers to meet all project deadlines.  Wrote procedures for monthly processing of Purchase Accounting and how to use the software.  Responsible for the calculation of the fair value of the Acquired Loan Portfolio for regulatory reporting.  10-Q and 10-K proofing, editing, and updating of financial tables led to the development of a strong ability to interpret key business performance metrics.  SNL Implementation: team leader in use of SNL web-based software (SaaS) that resulted in a live feed of gener [...]","we have been retained by a prominent and prestigious boutique real estate private equity firm to locate a quantitative financial professional to join the company in either its washington dc headquarters office or in their dallas office
 the firm has a year history of successful real estate private equity investing in all tiers of the capital stack and across all major real estate asset classes
 the company has raised over  billion of equity through multiple funds
 the company culture is respectful inclusive collaborative and entrepreneurial
 they are seeking a high potential highly motivated dynamic professional to join the company as an analyst  senior analyst
 this person will play an active role in all aspects of the acquisitions and asset management process and work directly with all members of the investment team joint venture partners financing sources and the brokerage community
 you will be exposed to a broad range of real estate products and investment structuring alternatives in this diverse entrepreneurial role
 this person will support the investment underwriting process which will include but not be limited to financial market researchanalysis debt analysis and due diligence related matters
 in addition you will be responsible for providing analytical support to the senior investment professionals and writing investment memos to support recommendations to the investment committee
 modeling complex acquisition and development investments
 relevant bachelors degree [...]"
391,CDL Local Route Delivery Truck Driver,"ADMISSIONS EXECUTIVE           Professional Summary     Highly motivated, creative professional with strong leadership and relationship-building skills. Experienced in applying principles of sociology to personnel handling, administration, education, management and marketing problems.         Core Qualifications          Microsoft Office  Training and development  Marketing and sales specialist  Group behavior and dynamics       Charismatic public speaker  Community resources specialist    Motivated team player    Natural leader  Organized and efficient            Experience      Admissions Executive    August 2015   to   Current     Company Name   -   City  ,   State      Evaluated program performance against expectations.  Maintained compliance with company and legal requirements.  Reviewed program needs and recruited qualified staff.  Inspired students to translate their academic interests into the real world by taking positive actions.  Counseled undergraduates in regard to educational and professional goals.  Communicated with the registrar's office to review and process requests for requirements waivers.  Organized recruitment and admission events for prospective students.  Served as an Academic Adviser for undergraduate students each year.  Worked with upper management to ensure appropriate changes were made to improve customer satisfaction.  Trained staff on how to improve customer interactions.          Customer Service Specialist    December 2004   to   August 2015     Company Name   -   City  ,   State      Developed, implemented and monitored programs to maximize customer satisfaction.  Resolved customer questions, issues and complaints..  Conducted weekly, monthly, and quarterly team meetings discussing company goals, productivity, and team building.  Developed rapport with the customer base by handling difficult issues with professionalism.  Addressed committee meetings and brought procedural ideas to steering committees promoting nutrition, physical a [...]","location cincinnati oh    mulhauser road suite  fairfield ohio 

ready to drive down the road to success join a multibilliondollar team right in your own backyard

who are we
poolcorp is the worlds leading distributor of outdoor living products with more than  sales centers and nearly  employees we proudly provide unparalleled service to our  customers

what drives us
being an employer of choice we pride ourselves on being the best of the best in our industry when describing poolcorps employees our ceo pete arvan said we have a passion to grow and a passion to deliver on our commitments simply put we hire great people to deliver outstanding results

why are we the best on the road

because youll be home every night  when we say local deliveries only we mean that
safety is  we have a responsibility to each other our customers and communities to focus on safety therefore we enhance our safety procedures on an ongoing basis to make sure our employees stay safe
no deliveries no problem  sometimes weather doesnt cooperate no matter if you have deliveries to make or not you are guaranteed at least  hours per week
we celebrate you  with  drivers poolcorp believes that safe driving and exceptional performance should be rewarded so we do just that through bonuses to celebrate your success
you want benefits youve got it our generous compensation and benefits package includes medical dental vision and k with company match

so end your job search here take the right turn and join our tea [...]"
392,Real Estate Acquisitions Analyst / Sr. Analyst,"ACTING GRADE 4  CUSTOMER/BRAND       Profile      Obtain a position that will allow me to utilize my strong abilities, educational background and the passion to work well with others. I am a motivated employee who is highly energetic, outgoing and detail-oriental. Handles multiple responsibilities simultaneously while proving exceptional customer service. Reliable and friendly who quickly learns and masters new concepts and skills. Passionate about helping customers and creating a satisfying experience.       Core Strengths          Attentive Listener  Excellent multi-tasker   Strong communication and interpersonal skills  Visual merchandising   Attention to detail      Bilingual  Usage of presentation software  Cash handling accuracy   Time management  Ability to work under pressure and to tight deadlines  Result driven            Work Experience      Acting Grade 4  customer/brand     Oct 2015   to   Jan 2016      Company Name   －   City  ,   State      A typical day as grade 4 is filled with coaching, developing and ensuring the store operations get fulfilled. Supporting and keeping open communication with management. Training and Coaching associates, Monitoring floor coverage and complete workloads.Ensure to maintain a positive work environment both internal and external. Grade 4 is required to work together with management and associates; perform variety tasks as assigned by leader on duty, such as customer engagement and daily operations. Grade 4 priorities are being in charge of Gapcards, Media Ambassador and weekly safety audits. When it comes to brand grade 4 are in charge, running shipment and merchandising and updating refreshers in a timely matter being well informed about remarked. Keeping the stockroom well maintained and keeping visuals up to date.         Sales Associate -      May 2015   to   Oct 2015      Company Name   －   City  ,   State        As a sales associate we demonstrate the finest customer service. We Speak with knowledge and confidence [...]","we have been retained by a prominent and prestigious boutique real estate private equity firm to locate a quantitative financial professional to join the company in either its washington dc headquarters office or in their dallas office
 the firm has a year history of successful real estate private equity investing in all tiers of the capital stack and across all major real estate asset classes
 the company has raised over  billion of equity through multiple funds
 the company culture is respectful inclusive collaborative and entrepreneurial
 they are seeking a high potential highly motivated dynamic professional to join the company as an analyst  senior analyst
 this person will play an active role in all aspects of the acquisitions and asset management process and work directly with all members of the investment team joint venture partners financing sources and the brokerage community
 you will be exposed to a broad range of real estate products and investment structuring alternatives in this diverse entrepreneurial role
 this person will support the investment underwriting process which will include but not be limited to financial market researchanalysis debt analysis and due diligence related matters
 in addition you will be responsible for providing analytical support to the senior investment professionals and writing investment memos to support recommendations to the investment committee
 modeling complex acquisition and development investments
 relevant bachelors degree [...]"
