row_id,job_position_title,resume_text,job_description
1082,Human Resources Internship - Corporate  (Year-Round),"INFORMATION TECHNOLOGY CONSULTANT           Career Overview     Accomplished information technology professional with over 18 years of diverse technology, process analysis, project management, and information management experience.  Proven ability to successfully implement technology solutions, stay within time and budget constraints, and improve efficiency through proper risk management, task coordination, and resource utilization. Core Competencies Project Management Systems / Network Reporting Proposal Development Web Design & Development SOP & Policy Writing Systems & Process Consulting Document Management Technically-advanced information technology specialist successful in software administration and data communications.Experienced Computer Systems Analyst with diverse industry experience in banking, healthcare, insurance and government. Professional expertise includes systems applications, disaster recovery planning and information protection analysis.       Qualifications         Microsoft Windows (7, 8, 2012), Apple Mac (OS 7 - X, OS X Server, iOS), Unix/Linux (Ubuntu, Red Hat, CentOS, FreeBSD, SmoothWall Express)   Server/Web Software: 	MS Exchange, MS SharePoint, MS IIS, MS Hyper-V, Apache, WordPress, CloudFlare, Documentum, CoreDossier, Oracle Workflow, DavMail HTML5, CSS, PHP, JavaScript, Java, XML, C++, Microsoft Visual Basic   Applications:	Adobe CS6 (Acrobat, Photoshop, Illustrator, InDesign, Dreamweaver, Premiere, Flash, After Effects, Fireworks), MS Office, MS Project, Office 365 MySQL, MS SQL, MS Access, Oracle 11i, Sage ACT!     Web content management  Information security  Content management systems      Hardware:	Dell, HP, IBM, Cisco, SonicWall, NetGear, FortiGateProgramming and design skills  Optimizing and performance tuning  Document management  Web content management              Accomplishments      Print Graphic Support     Collaborated with marketing and business development groups for collateral needs by creating page layout designs for [...]","responsibilities
parkers internship program was established in  to identify and help develop promising college students by providing realworld experience in disciplines critical to parkers business as an intern you will gain experience while supporting the hr departments function

provides specialized expertise in one or more human resources functional areas and assists in generalist responsibilities for the location aids with projects and programs of diverse scope relating to hr functions assists in organizational development and change that supports key business objectives observes and promotes adherence to all ethical standards applies continuous improvement measures and methods for creating efficient hr administrative processes

responsibilities

depending on candidate experience and departmental needs the hr internship may provide exposure to
 hr generalist responsibilities  onboarding processes record keeping and retention auditing
 social responsibilityevent planning  team member recognition programs community outreachphilanthropy and other events
 hris administration
 sort and process incoming resumes
 schedule interviews
 maintain the college recruiting microsoft teams site
 update career pages of 
 schedule info sessions and provide resources needed to execute events
 market employment opportunities to target audiences
 assist in planning and executing summer internship workshopsevents
 complete assigned research related to college recruiting and generate reports
 t [...]"
1083,Marketing Visionary,"INFORMATION TECHNOLOGY SPECIALIST           Career Overview    Permanent            Certifications    ITNW 1458 CompTIA Network+ ITMT 1350 MS 70-270 Managing and Maintaining an MS Windows 2003 Environment ITMT 1355 Server 2003 Network Infrastructure ITMT 1400 MS 70-270 Implementing and Supporting MS Windows XP Professional Job Related   Microsoft Certified IT Professional (MCITP) Apr 2012 Training:     CompTIA Security+ Certified Professional (Mar 2010) Microsoft Certified Professional (MCP) Oct 2008 CompTIA Network+ Certified Professional (May 2008) CompTIA A+ Certified Professional (Apr 2008) Language      Language          Spoken          Written          Read Skills:       Spanish          Advanced          Advanced          Advanced References:   Name        Employer          Title        Phone        Email William     407th AFSB        Supervisor   254-287-7798 william.cook2@conus.army.mil Cook (*) Mr. John    First Army        Chief,      254-553-5006 Ciesiolka   Division West     Information (*)          Systems
8 of 9          9/2/2015 7:58 AM
USAJOBS - Resumes          https://my.usajobs.gov/Applicant/Resume/ListResumes Name        Employer          Title      Phone        Email Division Leonard     DEFENSE          IT Manager 714-385-4605 Flemons     CONTRACT (*)         MANAGEMENT          leonard.flemons@dcma.mil      Work Experience      Company Name     May 2012   to   Current     Information Technology Specialist   City  ,   State      Indicates professional reference.             October 2009   to   May 2012       Salary: 65,150.00 USD Per Year Hours per week: 40 G6, IT Specialist (CUSTSPT) (This is a federal job Served as a systems administrator for First Army Division West Command and Staff.  Administered over 800 NIPR workstations, 300 SIPR workstations and 100 ARNET workstations.  This includes hardware, software, and Local Area Network (LAN)and Wide Area Network (WAN) infrastructures.  Monitored system resources, the installation and integratio [...]","platform partners is a forward thinking development and operating company of behavioral health hospitals substance abuse rehabilitation centers and behavioral health providers serving the population

we are now seeking to fill the key position of chief executive officer ceo for rivervista the chief executive officer is responsible for providing strategic leadership for all operational and financial affairs of the facility

responsibilities
 develops and executes strategic initiatives to achieve goals related to the successful operation of the overall strategic plan of the sud center
 provides for communication and interface with all newvista divisions to insure integration and compliance with all relevant federal state and local standards guidelines and regulations
 implements controls for the effective and efficient utilization of physical and financial resources and monitors a system of accountability for the budget of the facility
 develops and maintains sound business relationships with key people in the community so as to promote the center as a quality professional sud services organization

project management
 responsible for supervision of program directors and marketing directors
 negotiate contracts with medical directors thirdparty payors community mental health centers and other agencies on behalf of various projects
 provide overview and supervision of jcaho survey preparedness medicare surveys state licensure surveys as necessary
 develop new program specialties [...]"
1084,Administrative Assistant to Global Real Estate Institutional...,"CONTRACT SENIOR ASSOCIATE MEDIA PLANNER AT SAPIENTNITRO       Summary    To obtain a mid-level leadership position in media that will utilize my strong analytical, negotiation and creative- thinking skills.      Experience      Contract Senior Associate Media Planner at SapientNitro   07/2014   -   Current     Company Name     City  ,   State       Clients: KPMG, Citizens Bank, The Institutes, Moven     Involved in all aspects media planning and buying process, from client briefing to post buy reporting Provide POVs for new vendors and opportunities Compile RFPs for potential partners and negotiate media costs.  Secure media placements and issue approved vendors IOs Create strategic and tactical media recommendations with traditional and online components Analyze campaign reporting and provide clients with optimizations Assist media finance team in vendor payment and client billing Lead status updates calls with clients, present media recommendations and POVs.          Freelance Sales Planner   04/2014   -   05/2014     Company Name     City  ,   State       Served as primary POC for Major Projects brought in by Ad Sales Team.  Created media plans and PPT decks for incoming RFPs and meetings for Ad Sales Team.  Coordinated with multiple departments within the Ziff Davis Organization; ensuring programs have all necessary requirements to launch timely and effectively.  Managed client and agency expectations, creative approvals, project timelines, and asset allotment for Ziff Davis programs and projects.  Managed the expectations of Ad Sales, Operations, Sales Development, Tech, Finance, and Editorial, to guarantee internal protocols and workflows are met with each program.  Worked with Editorial staff to coordinate Ad Sales and Editorial Programs.  Brainstormed with Marketing team to create innovative ideas for the Ziff Davis organization and prospective advertisers.          Freelance Associate Media Planner, Digital   01/2014   -   02/2014     Company Name     City [...]","wellknown global investment firm is seeking a new fulltimepermanent executive administrative assistant to support one managing director and one principal within its global real estate institutional client solutions division one executive is super easy to work withdoesnt need a lot and the other needs to be reined in  both are super nice candidates should have a minimum of  years of applicable highlevel executive administrative experience preferably in financial services or real estate and a bachelors degree is requiredstrongly preferred experience with investor meetings and handling roadshows is a huge plus as both executives are very clientfacing ideal candidate should be extremely polished and professional organized and detailoriented with strong interpersonal and communication skills both verbal and written and the ability to interact with all levels of executives in a fastpaced environment heshe should be a dynamic gogetter who is enthusiastic driven proactive and able to prioritize and take initiative sound judgement is key in this role this is a fantastic opportunity for someone to join a growing and extremely successful team that is a huge revenuedriver for the company

salary depends on experience  base plus paid overtime and generous discretionary bonus eligibility

hours are 

responsibilities
 provide highlevel executive administrative support to managing director and principal
 schedule and organize extensive externalinternal meetings conferencevideo calls and app [...]"
1085,Chief of Staff,"HEALTH ADVOCATE         Professional Summary     I am an empowered health advocate with excellent communication and active listening skills with a strong motivation to succeed. I am seen as reliable and approachable employee who quickly learns and masters new concepts and skills. I am motivated and enthusiastic about helping patients and the community navigate rights and responsibilities during treatment. Personable demeanor with priority on care and service. Seen as a friendly team player with talent for operating in fast-paced, dynamic environments.       Skills          Public Safety  Administrative Support  Proficient in Lytec  Proficient in GSuite  Patient rights  Data entry      Time management  Problem-solving skills  Decision-making abilities  Crisis intervention  Crisis communication            Work History      Health Advocate  ,     03/2017   to   Current     Company Name   –   City  ,   State      Assisted patients in understanding individual rights and responsibilities in regards to care, coverage and payment  Reviewed all patient paperwork for accuracy, including claims, bills and medico-legal documents  Responded to 15 or more patient concerns and questions with compassionate and knowledgeable service in a day  Entered continuing medical documentation into computer systems and managed database of information  Compiled and reviewed medical charts  Manages approximately 30 incoming calls, emails, faxes per day from patients, pharmacies, and doctor offices  Used Lytec to schedule and manage patient appointments  Balanced cash deposits, credit card payments each day  Took co-payments, compiled daily financial records  Worked effectively with staff from all departments to coordinate resolutions  Helped vulnerable individuals navigate complex healthcare system  Developed and implemented training classes to educate team members and community residents  Resolved patient flow problems, improved operations and provided exceptional client support         Securit [...]","your future evolves here

evolent health has a bold mission to change the health of the nation by changing the way health care is delivered evolenteers make a difference wherever they are whether it is at a medical center in the office or while working from home across  states we empower you to work from where you work best which makes juggling careers families and social lives so much easier through our recognition programs we also highlight employees who live our values give back to our communities each year and are champions for bringing their whole selves to work each day if youre looking for a place where your work can be personally and professionally rewarding dont just join a company with a mission join a mission with a company behind it

why were worth the application
 we continue to grow year over year
 recognized as a leader in driving important diversity equity and inclusion dei efforts  
 achieved a  score two years in a row on the human rights campaigns corporate equality index making us a best place to work for lgbtq equality
 named to parityorgs  list of the best companies for women to advance  
 continued to prioritize the employee experience and achieved an  overall engagement score on our last employee survey
 published an annual dei report  to share our progress on how were building an equitable workplace

what youll be doing

the chief of staff will be a part of the evolent health services ehs team and positioned to support the presidentchief operating off [...]"
1086,MARKETING SPECIALIST,"INSTRUCTIONAL DESIGNER         Summary    Dedicated, efficient, and versatile professional credited with combining project management and data analysis, and grant writing expertise to lead companies toward improved collaboration, organization, and productivity. Proven track record of developing and implementing record-keeping and organizational systems that streamline operations. Demonstrated ability to create and foster strong working relationships with colleagues and clients. Strong communicator, with particular expertise in grant writing, new program implementation, and deadline adherence.      Highlights          Course Design   Project Management  Verbal & Written Communication  Payroll & Budget Management  Data Collection and Reporting  Grant Writing  Hiring/On-Boarding & New Hire Orientation  Event planning  Cross-Functional Collaboration  New Process Implementation  Deadline Adherence              Experience      Company Name    City  ,   State    Instructional Designer   11/2016   to   Current       Assist faculty in designing online, hybrid, and face-to-face courses.  Assist faculty in identifying, testing, and implementing innovative and new technologies.  Assist faculty in designing appropriate assessments mapped to course, program, or institutional objectives.  Assist faculty in in ensuring compliance with copyright, intellectual property, and accessibility.  Provide one-on-one faculty training and guidance on use of in-class and online technologies.  Attended workshops on learning goals, classroom management, student motivation and engaging learning activities.   Developed partnerships with industry and secondary education institutions.   Contributed to ongoing staff training sessions.                Company Name    City  ,   State    Grants and Contracts Coordinator   01/2007   to   01/2012       Associate recruited to manage students' financial accounts.  Reconciled new institutional loans and advances with financial aid, processed deferment and forb [...]","marketing specialist job description
the marketing specialist will be responsible for creating developing and implementing maryhavens strategic messaging through all available channels which include social media print radio and television to support and increase patient population recruiting and retention the marketing specialist will also have an active role in fundraising marketing projects and grant writing opportunities for local state and federal funding sources

marketing specialist requirements
 bachelors degree in business administration marketing communications or a related field required
 strong knowledge of various marketing and analytic tools such as google analytics crm systems eg blackbaud and content management systems
 strong written and verbal communication skills
 thorough understanding of state local and federal funding sources and the ability to locate potential sources for funding
  years of experience in marketing preferred
  years of experience in grant writing experience highly preferred

marketing specialist benefits
 salary commensurate with experience
 medical vision  dental
 paid time off
  paid holidays
  b retirement savings plan
 continuing education and tuition reimbursement options
 a wellfunded and managed nonprofit organization driven not by the bottom line but by helping its customers"
1087,Executive Assistant,"LICENSED PRACTICAL NURSE- STEP-DOWN UNIT       Summary       Licensed Practical Nurse with 15 years in providing direct care under RN and MD supervision in diagnosis, treatment prescription and follow-up with patients from pediatrics to geriatrics. Additional expertise includes management and staff supervision. Strong desire to focus on preventative care and health education.   Energetic and motivational and leader dedicated to driving top-quality patient care. Looking for a position in a top-notch facility with a commitment to innovative processes.         Nursing Expertise      Geriatrics  Pediatrics  Correctional Nursing  Occupational Health  Med- Surg  Home Healthcare   Hospice Care   School Nursing     Travel Nursing Agencies  Hospitals  Doctor Offices  Nursing Homes   ​       Education     2012     Bachelor of Science  :   (Pre-Med) Foundations in Counseling    Samford University   －   City  ,   State  ,   U.S           2009       Pre- Nursing RN    Lawson State Community College   －   City  ,   State  ,   U.S           2003       Licensed Practical Nurse    Bessemer State Technical College   －   City  ,   State  ,   U.S            Experience     01/2017   to   09/2017     Licensed Practical Nurse- Step-down Unit    Company Name   －   City  ,   State       Recorded patients' medical history, vital statistics and test results in medical records.        Administered IV therapy and medications per MD orders                    Monitored post-op vitals, set up PCA, fluids, reviewed post-op orders and orient patients to unit.                           Developed and maintained quality care systems and standards, including but not limited to, creating and improving medical protocols/guidelines.                            Sound, ethical and independent decision-making ability consistent with medical protocols.                 Disciplined, energetic employee who quickly establishes rapport with patients and colleagues.                                       Performed all [...]","overview

st josephs healthcare system is recognized for the expertise and compassion of its highly skilled and responsive staff the combined efforts of the organizations outstanding physicians superb nurses and dedicated clinical and professional staff have made us one of the most highly respected healthcare organizations in the state the largest employer in passaic county and one of the nations  best places to work in health care

job overview

provides professional services to facilitate the fulfillment of responsibilities by the executive officers collaborates with other coworkers in maintaining a comprehensive and efficient work flow by providing services to both internal and external personnel as expected by administration

qualifications

work requires a high school diploma or equivalent bachelors degree preferred and five years of previous work related experience proficiency in ms office required word excel access outlook and powerpoint work requires communication skills needed to frequently answer telephone calls and work with multiple interruptions and still sustain positive communication"
1088,"Regional Sales Manager, Video Conferencing (East)","AGENCY SALES RESOURCES       Summary    Seeking to secure a position with a well established company that prides in the growth of its employees. With
the ability to showcase versatile knowledge in auxiliary mechanic I hope to build a lasting partnership with
whom I gain employment.      Skills          2011 - 2012 2014  Regular care coordinator  Perform household task and run errands  Perform personal care activities; hygiene, ambulation, eating, dressing, toileting and shaving  Talk and give company to clients and participate in resident activities  Take and record vital signs  Assist with moving to Bath, bed, and wheelchairs  Take care of pets  Nurse Assistant/Caregiver  Medical Case Management - Fort Worth, TX - 2009 to 2011  Maintain and set up patient rooms  Perform preventive maintenance on emergency equipment  Assist with patient and family education  Assist R.N. and L.V.N with sterile and non-sterile dressing changes  CPR Qualified  Answer multi-line phone, operate fax and copy machine  Prioritize patient daily care according to acuity and scheduled patient procedures Conduct analysis and recommend suitable solutions to real time performance issues (4 years), Handle  inbound calls and provide one-call resolution to problems reported (2 years), Responded to client calls and  provided instructions for troubleshooting (2 years), Provided technical and analytical support at the call  center (1 year), Proficient in MS Excel, word and various database management applications  Proven ability  to learn and operate software applications quickly (8 years), Analytics (1 year), Problem Resolution (Less  than 1 year)              Accomplishments      February 2014 to February 2017
Program: Non Lethal Weapons training to include; OC Certification, Baton Employment, and Close Range
Subject Control (CRSC) Techniques
ADDITIONAL INFORMATION
The machinist deals with a series of different operations associated with machining work.  It requires good
training and skills to handle [...]","the regional sales manager will report to the vice president of sales
 this role will be an integral part of avers national sales team the regional sales manager will be responsible for developing and executing an aggressive net new customer acquisition campaign in the video conferencing market as well as retaining our current base of video conferencing customers across a defined region of the us
 this position will cover the east coast and the ideal candidate will be located in nj ny fl il etc
 this person will need to demonstrate the ability to align new product and service offerings to the video conferencing market
 heshe will also be responsible for expanding relationships with customers and our resellervar network
 this position requires the effective and successful management of an assigned territory and ability to develop build and maintain successful partnerships and relationships and exceed revenue goals all while delivering exceptional customer service to our channel partners and customers
 about aver information
 founded in  aver is an awardwinning provider of technology and video collaboration camera solutions that improve productivity and enrich learning
 avers solutions leverage the power of technology to help people connect with one another to achieve great things
 we strive to provide industry leading service and support that exceeds our customers expectations
 we are also deeply committed to our community the environment and employ stringent green processes i [...]"
1089,Healthcare Administrative Assistant – Urgent Hiring,"PATIENT ADVOCATE           Summary    Seeking an opportunity in an Management/HR Department where my professional experience and education will allow me to make an immediate contribution, as an integral part of a progressive organization.      Education and Training        HealthCare Administration- Human Resources  ,   2017    Herzing University- Online   －   City  ,   State  ,   Unitted States            Bachelor of Science   :   Management - Human Resource Management  ,   2009    Kaplan University   －   City  ,   State  ,   United States              Business Administration Management  ,   2007    Kaplan University   －   City  ,   State              WFHM Reverse Mentoring Senior Management   :     1983    MSTA Business College   －   City  ,   State      WFHM Diversity Program                  MBA   :     2011            - Chuck Bishop/ Eric Stoddard 
          Diverse Leaders Program CRA Best Practices Project   :     October 2011            Business Administration Management Learning and Development	Springfield, IL Human Resources Mentor- Jennifer Cultip Smith HR Manager NC          Experience      Patient Advocate    May 2017   to   Current     Company Name   －   City  ,   State    As a patient advocate, I am responsible for the developing, revising and implementing policies and procedures as needed.  Facilitates the patient complaint/grievance process, with positive patient experience.  Making rounds to each unit daily, visit all new admissions and also identify patients' needs or issues and then visit the patients to advocate on their behalf.  Actively working with unit leaders and staff to assign and assure follow-up action is taken quickly to resolve all issues.  Documenting and reporting trends in patient attitudes and /or obstacles to delivery immediate service recovery.  Investigates referrals/complaints through review of records and discussion with appropriate individuals in an objective, thorough and tactful manner.  Participates in staff and community [...]","healthcare administrative assistant  urgent hiring jobs in new york ny at discovery health md

title healthcare administrative assistant  urgent hiring

company discovery health md

location new york ny

we are searching for an energetic healthcare administrative assistant to join our allstar team at discovery health md in seattle wa

growing your career as a full time healthcare administrative assistant is an awesome opportunity to develop excellent skills

if you are strong in persuasion adaptability and have the right drive for the job then apply for the position of healthcare administrative assistant at discovery health md today

who are weour story began in  at the docks and aboard the vessels of washington states beloved maritime companies where our founders dr ray and ann jarris were approached by numerous vessel operators requesting our unique insight and medical expertise it was here that discovery health md found our stride thru the provision of expert medical advice and creative solutions for the challenging logistics of remote workers we ferry our founders passion for disrupting norms by changing the paradigm for delivering care in remote environments then pushed beyond these roles and went even further during the pandemic by expanding our efforts into covid testing and vaccinations to help protect not only our maritime community but our surrounding communities in which we live and operate

why work for usat discovery health md everything we do is focused on the b [...]"
1090,Data Entry Operator - REMOTE,"ENUMERATOR       Summary    Recent graduate with BA in Business Administration looking to obtain a position as an Administrative Assistant in which my organizational abilities can be fully utilized. Hard working and goal-oriented professional with four years of experience seeking a to achieve career growth where I will get an opportunity to utilize my skills and abilities in handling the clerical and administrative support work, and activities.      Highlights          Time Management  SAP and SRM  Cash Request / Cash handling  Check Request  Purchase Orders   Microsoft Office: Word, Excel, PowerPoint, Outlook.  Data Entry  Filing and Maintaining Records  Account receivable and Payment posting  Timekeeping  Calendar Maintains              Accomplishments     Received a merit raise for strong attention to detail, exemplary customer service and team-player attitude.        Experience     04/2016   to   Current     Enumerator    Company Name   -   City  ,   State      Collect demographic, economic and housing data on behalf of the U.S.  Census Bureau.  Responsible for canvassing neighborhoods, then documenting and reporting the information.  Conducts surveys about the U.S.  population, economy, governments and communities.  Responsible for verifying household addresses and ensuring that all maps and address lists are correct.  All collected census information, as well as documentation of hours, miles and expenses encountered Assist residents by reading forms and answering questions about the census.         10/2015   to   03/2016     Healthcare Advocate    Company Name   -   City  ,   State      Respond to and resolve on the first call, customer service inquires and issues by identifying the topic and type of assistance the caller needs such as benefits, eligibility and claims, financial spending accounts and correspondence.  Help guide and educate customers about the fundamentals and benefits of consumer-driven health care topics to include managing their health and w [...]","we are seeking a detailoriented remote data entry operator to compile capture and maintain our digital database as a data entry operator you will be required to compile merge and format documents for data entry check documents for errors input data and update the database and manage the digital filing systems

to be a successful data entry operator you should possess excellent typing skills and be attentive to detail skilled data entry operators should be able to quickly identify data errors and demonstrate precision in their work

responsibilities
 gathering collating and preparing documents materials and information for data entry
 conducting research to obtain information for incomplete documents and materials
 creating digital documents from paper or dictation
 reviewing all documents and information for accuracy and informing the supervisor of any errors or inconsistencies
 capturing data into digital databases and performing regular backups
 updating and maintaining databases archives and filing systems
 monitoring and reviewing databases and correcting errors or inconsistencies
 generating and exporting data reports spreadsheets and documents as needed
 performing clerical duties such as filing monitoring office supplies scanning and printing as needed

requirements
 high school diploma or ged
  year experience as a data entry operator or similar
 excellent typing abilities
 excellent time management and multitasking abilities
 proficiency in data capturing and office [...]"
1091,Special Agent,"ADMINISTRATIVE ASSOCIATE II, CONSTRUCTION MANAGEMENT DEPARTMENT       Professional Overview     Committed and motivated Administrative Assistant with exceptional customer service and decision making skills. Strong work ethic, professional demeanor and great initiative.            Summary of Skills          Professional verbal and written communication  Type 80+ wpm   Strong analytical and organizational skills  Excellent interpersonal skills  Professional phone manner and office etiquette  Schedule management  Self-starter  Employee training and development  Microsoft Office proficiency  Meticulous attention to detail  Results-oriented  Self-directed  Spreadsheet development        Deadline-oriented  Staff motivation  Time management  Professional and mature  Strong problem solver  Resourceful  Strong interpersonal skills  Understands grammar  Proofreading  Mail management  Meeting planning  Legal administrative support  Detailed meeting minutes            Work Experience      Administrative Associate II, Construction Management Department   09/2015   to   Current     Company Name   City  ,   State      •Provide administrative and secretarial support to the Department Chair, students, faculty, industry advisory board members, and the public.    •Supervision of Student Assistants and adviser to both grad students and assistants.  •Maintain documentations necessary to the Construction Management Department.  •Manage calls to the main departmental phone number.  •Maintain excellent customer service within the office for both students and parents.  •Establish rapport with business professionals, representing the department and KSU in a professional manner.  •Email, phone, staff/faculty and departmental communications, as well as contact with local public school educators and administration.  •Generate purchases and payments.  •Set-up courses and prerequisites in Banner, and help students at the time of registration.  •Assist project staff/faculty in preparation of insti [...]","please read this job posting in its entirety
who may apply
this special agent sa posting is open to all qualified candidates within the united states us and its territories the fbi will use this to fill multiple vacancies around the country
job summary
the mission of the federal bureau of investigation fbi is to protect the american people and uphold the constitution of the united states
about us
were looking for people with unique skills experiences and backgrounds to become special agents the one thing every sa shares is a belief in the mission of the fbi they have the drive to help keep our nation safe become part of something bigger than themselves and take pride in making a difference in the communities they serve
special agents are
driven to find solutions to all types of problemscompassionate and respectful to everyone they meetadaptable to a variety of situations and able to keep a calm demeanor in the face of challengeswellspoken wellwritten and enjoy meeting speaking and collaborating with people from different backgroundsphysically fit and able to pass the physical fitness test pftkey requirements
you must meet the following requirements at the time of application
please click on the link and go to the listed page number if applicable for further explanation
be a us citizenbe between  and  years of age exceptions have a bachelors degree or masters degree  from a usaccredited college or university you should not apply if you have not received your bachelors degreeha [...]"
1092,"Program Manager, Blended Learning","CONSULTANT         Highlights           Employee relations     Performance management strategies   Excellent interpersonal and coaching skills    Course Prep for SHRM-SCP (May 2017)       Employee handbook development  Event management  Manager coaching and training  Employee relations  Hiring and retention            Experience      Consultant     Aug 2015   to   Current      Company Name   －   City  ,   State    Create professional business presentations.  Contacted new and existing customers to discuss how specific services could meet their needs.    Developed innovative business plans and sales strategies for customers.  Rese  arched economic processing factors to determine the best process and sales strategies.   Coordinated and managed major proposal processes from initiation to implementation.  responses.  Formulated a comprehensive business plan complete with clear and actionable sales goals and targets.   Analyzed client requirements, created a business plan and drove strategy development.    Planned and negotiated media buys, including TV, radio, print and digital.          Director     Apr 2012   to   Aug 2014      Company Name   －   City  ,   State    Carefully selected, developed and retained qualified staff, as well as trained  [number]  new staff annually.   Created annual goals, objectives and budget and made recommendations to reduce costs.   Assisted in the design and execution of programs that contributed to a  [%]  growth of the organization in the  [year]  fiscal year.   Administered, directed and coordinated the activities of the agency.   Served as liaison between management, clinical staff and the community.   Expertly planned, coordinated, organized and directed all operations of the agency.   Actively maintained up-to-date knowledge of applicable state and Federal laws and regulations.   Regularly evaluated employee performance, provided feedback and assisted, coached and disciplined staff as needed.   Organized and led weekly personnel mee [...]","program manager blended learning
at general assembly view all jobs
us remote
who we are
since  general assembly has transformed tens of thousands of careers through pioneering experiential education in todays most indemand skills as featured in the economist wired and the new york times ga offers training in web development data design business and more both online and at campuses around the world our global professional community boasts  alumni  and counting
in addition to fostering career growth for individuals ga helps employers cultivate top tech talent and spur innovation by transforming their teams through strategic learning more than  employees at elite companies worldwide have honed their digital fluency with our corporate training programs ga has also been recognized as one of deloittes technology fast  and fast company has dubbed us leaders in worldchanging ideas as well as the  most innovative company in education

position description
the program manager is responsible for managing multiple complex stakeholder intensive programs related to general assemblys blended learning initiative this individual has experience leading concurrent programs that have financial regulatory instructor and learner implications  all of which must be weighed prioritized and advanced through the appropriate product technology and delivery channels 
this role is part of a crossfunctional team of product and learning experts supporting the development of a new learning experience to supp [...]"
1093,Executive Assistant to CEO,"SALES ASSOCIATE       Summary      Customer-focused management professional, with successful track record of leading and managing teams . Quality-oriented and proactive in resolving issues with exceptional organizational and communication skills. Self-starter with a positive, can-do attitude who is driven to learn, improve and succeed.       Skills    billing, billing system, budgets, budget, business management, cold-calling, client, customer service, data analysis, database, facilities
maintenance, financial reports, hiring, information systems, instruction, inventory management, inventory, leadership, lesson plan, logistics, loss prevention, managing, mentoring, merchandising, office, management information systems, networking, operations management, personnel, policies, POS, pricing strategies, progress, project management, quality assurance, receiving, recruiting, retail, risk management, safety, selling, sales, staffing, store merchandising, strategic, supervision, teacher, training programs, vendor relations.      Education and Training      Ph.D.  :   Management Information Systems    Walden Universtiy   City  ,   State               MBA  :   Business Administration   2001       Webster University   City  ,   State               Bachelor of Science  :   Public Relations   1996       University of Florida   City  ,   State               Experience      Sales Associate   02/2016   to   07/2017     Company Name   City  ,   State       Build personal connections with customers styling and style advice.  Create excitement for the brand and the products via fundamental knowledge of the Lucky
Brand.  Apply key selling behavior to connect personal, store and company wide sales goals.  Inform customers about specifics of each product.          Substitute Teacher   01/2016   to   Current     Company Name   City  ,   State       Responsible for providing instruction and managing the classroom environment.  Encourage, monitor and promote student progress.  Follow the le [...]","steiner nyc is a boutique real estate development and construction firm that has built over  million square feet we own develop build and manage all property types residential retail commercial industrial and special purpose our goal is to develop class a buildings that we can be proud of with respect to quality of construction design excellence and user satisfaction

job description

steiner nyc is seeking an executive assistant to provide a broad range of administrative support to the ceo as well as provide handson office support to the entire staff in a fastpaced environment this candidate must be extremely detailoriented a team player and able to prioritize work under deadline pressure the candidate must exercise initiative be highly organized and capable of multitasking

responsibilities
 assist with document preparation including letters leases proposals and legal agreements
 create corresponding files and follow the existing document tracking process
 maintain ceos schedule by planning and scheduling meetings conferences teleconferences
 handle confidential documents and email correspondence with discretion and timeliness
 help organize inoffice events and meetings including management of conference rooms food orders and greeting guests
 assist with special projects ie research event planning merchandise management
 general administrative duties ie answeringtransferring phone calls copying filing and mailings
 additional adhoc requests as needed
 proactively provide in [...]"
1094,Work From Home Part Time Administrative Assistant / Customer...,"PMC/PSM/ SALES MANAGER/ SALES ASSOCIATE         Career Focus       Performance Management Consultant  with more than10 years of experience planning, developing and implementing  behavioral and operationally focused procedures to enable sales and productivity . Currently r esponsible for maximizing performance across
the Corporate-Owned Retail team in the Southwest Territory by working collaboratively with Director of Sales and Area Managers in addressing key issues sales
skills, leadership development, performance improvement, retail operations and
customer engagement for the territory.
I play a critical role in creating an infrastructure that enables sustainable,
measurable improvement in an evolving environment and am constantly working to improve internal
processes and efficiencies within technical systems and behavioral
procedures of our associates.
       Summary of Skills          Ability to clarify the nature of a problem, evaluate alternatives, propose viable solutions and determine the outcome of the various options  Detail oriented and able to present information and ideas clearly and concisely  Able to review different points of view or ideas and make objective judgments; investigates all possible solutions to the problem  Able to draw specific conclusions from a set of general observations or a set of specific facts, able to synthesize ideas and information  Maximized efficiency and team productivity through the development of collaborative quality initiatives    Continually evaluated the organizations' skills and work performance to identify and implement improvements    Results oriented, customer-focused, respected team builder who drives quality and productivity initiatives, and leads teams in business growth through operational excellence.         Ability to translate the company strategy into
specific goals to ensure a focus on delivering results  Strong
ability to quickly understand complex issues and identify priorities  Focus
on key points that c [...]","work from home part time administrative assistant  customer service  receptionist jobs

remote work from home job  entry level position

were actively seeking people who are unable to work or are looking for either a new line of work looking to supplement current job or gig those looking for work from home opportunities to be connected with companies who are hiring employees directly to work from their homes or recruiting people for short terms gigs you will find both fulltime and parttime remote opportunities in a variety of career fields

work from home part time administrative assistant  customer service  receptionist  learn new skills earn money from home add to and bolster existing skills have fun while working from home

job requirements
 computer with internet access
 quiet work space away from distractions
 must be able and comfortable to working in an environment without immediate supervision
 ability to read understand and follow oral and written instructions
 data entry or administrative assistant experience is not needed but can be a bonus
 we are recruiting those who have a background in health care ware house worker delivery drivers customer service etc  we welcome all backgrounds so long as youre ready to learn

you must apply on our website only

job requirements

our paid focus group members come from all backgrounds and industries including remote data entry clerk administrative assistant receptionist sales assistant customer service agent warehouse or facto [...]"
